method,W,p_value,normal
PCA_8_Agglomerative_n_clusters2_linkageward,0.9774725680268491,0.45098955528494566,True
PCA_8_KMeans_n_clusters2_n_init10_random_state42,0.9814433796223874,0.614233701470154,True
PCA_8_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.9928265957969031,0.9897569031984927,True
PCA_8_GMM_n_components3_covariance_typefull_random_state42,0.9681083179157325,0.19365976160501958,True
PCA_8_Agglomerative_n_clusters3_linkageward,0.9484471372065312,0.02946525521484553,False
PCA_8_KMeans_n_clusters3_n_init10_random_state42,0.9662637431367613,0.16245894590680202,True
PCA_8_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.9309788123995046,0.0060190504744877015,False
PCA_8_GMM_n_components4_covariance_typefull_random_state42,0.9724628376282639,0.2906798614014287,True
PCA_8_Agglomerative_n_clusters4_linkageward,0.949981269973903,0.034054561060414865,False
PCA_8_KMeans_n_clusters4_n_init10_random_state42,0.9770689760480027,0.4360345994134104,True
PCA_8_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.9775767589361924,0.45490619566218715,True
PCA_8_GMM_n_components5_covariance_typefull_random_state42,0.9461825743538134,0.02382973294133766,False
PCA_8_Agglomerative_n_clusters5_linkageward,0.9286206598934114,0.004901936687649294,False
PCA_8_KMeans_n_clusters5_n_init10_random_state42,0.9791284373330076,0.5158165440610758,True
PCA_8_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.9845521001179613,0.7521896077006034,True
PCA_8_GMM_n_components6_covariance_typefull_random_state42,0.9531576687262456,0.04605588797383046,False
PCA_8_Agglomerative_n_clusters6_linkageward,0.944148477912562,0.019722619648323916,False
PCA_8_KMeans_n_clusters6_n_init10_random_state42,0.9793639425298735,0.5254579609106405,True
PCA_8_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.9899625424330311,0.9452980809482339,True
PCA_8_GMM_n_components7_covariance_typefull_random_state42,0.958080210382886,0.07386765817088124,True
PCA_8_Agglomerative_n_clusters7_linkageward,0.9762008198187822,0.40505655486384706,True
PCA_8_KMeans_n_clusters7_n_init10_random_state42,0.9772635994838964,0.4432030956611183,True
PCA_8_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.9882640902843532,0.8975090976675666,True
PCA_8_GMM_n_components8_covariance_typefull_random_state42,0.9613600276857451,0.10136179159248919,True
PCA_8_Agglomerative_n_clusters8_linkageward,0.9630082519018688,0.11882844142753038,True
PCA_8_KMeans_n_clusters8_n_init10_random_state42,0.9925521771965908,0.9873653264102988,True
PCA_8_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.9785561309825126,0.49280602213418045,True
PCA_8_GMM_n_components9_covariance_typefull_random_state42,0.959668972542675,0.0860984106625089,True
PCA_8_Agglomerative_n_clusters9_linkageward,0.970098377051605,0.2335891035394623,True
PCA_8_KMeans_n_clusters9_n_init10_random_state42,0.9772861869315029,0.4440402801321495,True
PCA_8_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.9637270528793639,0.1273482849846676,True
PCA_8_GMM_n_components10_covariance_typefull_random_state42,0.9885399694030846,0.9062843731048754,True
PCA_8_Agglomerative_n_clusters10_linkageward,0.9762266360052541,0.40595393208206537,True
PCA_8_KMeans_n_clusters10_n_init10_random_state42,0.9769341780615349,0.43111722526784857,True
PCA_8_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.9624487140833137,0.11258778374699802,True
PCA_9_DBSCAN_eps0.1_min_samples5,0.8896578205631077,0.00022271074490508714,False
PCA_9_DBSCAN_eps0.2_min_samples5,0.9519741312824588,0.04114275692061221,False
PCA_9_DBSCAN_eps0.30000000000000004_min_samples5,0.9686243870823646,0.20335526789752514,True
PCA_9_DBSCAN_eps0.4_min_samples5,0.9739121707133975,0.33138443761654945,True
PCA_9_DBSCAN_eps0.5_min_samples5,0.9913896752969711,0.9730688706942267,True
PCA_9_DBSCAN_eps0.6000000000000001_min_samples5,0.973724727059175,0.32586436761735094,True
PCA_9_DBSCAN_eps0.7000000000000001_min_samples5,0.9630290709567288,0.1190671199797018,True
PCA_9_DBSCAN_eps0.8_min_samples5,0.9824055239261393,0.656862579583084,True
PCA_9_DBSCAN_eps0.9_min_samples5,0.9853776737864943,0.7877178815745571,True
PCA_9_DBSCAN_eps1.0_min_samples5,0.971458376415215,0.2650656650093074,True
PCA_9_GMM_n_components2_covariance_typefull_random_state42,0.9872317026194863,0.8616315741324763,True
PCA_9_Agglomerative_n_clusters2_linkageward,0.9789023728537571,0.506654763476693,True
PCA_9_KMeans_n_clusters2_n_init10_random_state42,0.9805737376207484,0.5764021953585714,True
PCA_9_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.30660729620610105,5.372889692965993e-14,False
PCA_9_GMM_n_components3_covariance_typefull_random_state42,0.9859928107045859,0.8133169494158434,True
PCA_9_Agglomerative_n_clusters3_linkageward,0.9739656993578724,0.3329749497514204,True
PCA_9_KMeans_n_clusters3_n_init10_random_state42,0.9512328305171126,0.03834334603618109,False
PCA_9_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.9350314857819053,0.008609955372013135,False
PCA_9_GMM_n_components4_covariance_typefull_random_state42,0.9736649507327857,0.32412015766375485,True
PCA_9_Agglomerative_n_clusters4_linkageward,0.9540683911368141,0.05024423311789876,True
PCA_9_KMeans_n_clusters4_n_init10_random_state42,0.9607502547344097,0.095568618479021,True
PCA_9_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.9215245045317787,0.0026780581217924915,False
PCA_9_GMM_n_components5_covariance_typefull_random_state42,0.937430438338508,0.010674903195203884,False
PCA_9_Agglomerative_n_clusters5_linkageward,0.9708513264970351,0.25057267713403564,True
PCA_9_KMeans_n_clusters5_n_init10_random_state42,0.9861052642644106,0.8178960797716441,True
PCA_9_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.9625296203418188,0.1134696874944599,True
PCA_9_GMM_n_components6_covariance_typefull_random_state42,0.9516438677072923,0.039870428254894015,False
PCA_9_Agglomerative_n_clusters6_linkageward,0.9638735665069856,0.1291571797281726,True
PCA_9_KMeans_n_clusters6_n_init10_random_state42,0.9775894749388431,0.4553857574497854,True
PCA_9_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.9575909748478922,0.07046689876243832,True
PCA_9_GMM_n_components7_covariance_typefull_random_state42,0.9610804824272566,0.09866368034072888,True
PCA_9_Agglomerative_n_clusters7_linkageward,0.9614268703135118,0.10201776558329169,True
PCA_9_KMeans_n_clusters7_n_init10_random_state42,0.9750804341752789,0.36753627385604665,True
PCA_9_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.9618771238605945,0.10654790050457469,True
PCA_9_GMM_n_components8_covariance_typefull_random_state42,0.9646024565767477,0.13853695098179442,True
PCA_9_Agglomerative_n_clusters8_linkageward,0.9779090113078552,0.46754647622255097,True
PCA_9_KMeans_n_clusters8_n_init10_random_state42,0.9778139502990585,0.46390672136439043,True
PCA_9_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.9664092077731878,0.16473385255728495,True
PCA_9_GMM_n_components9_covariance_typefull_random_state42,0.9834320885849814,0.7026797225185044,True
PCA_9_Agglomerative_n_clusters9_linkageward,0.97822892785168,0.4799301972201115,True
PCA_9_KMeans_n_clusters9_n_init10_random_state42,0.9832719950320218,0.6955397427257544,True
PCA_9_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.9863258142948677,0.8267753769566445,True
PCA_9_GMM_n_components10_covariance_typefull_random_state42,0.9732334896428313,0.3117609557477475,True
PCA_9_Agglomerative_n_clusters10_linkageward,0.9810253069078937,0.5959418184221512,True
PCA_9_KMeans_n_clusters10_n_init10_random_state42,0.9585646983829559,0.07739912549048812,True
PCA_9_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.9775325052863177,0.4532398797876551,True
PCA_10_DBSCAN_eps0.1_min_samples5,0.889742882429472,0.00022409281207258163,False
PCA_10_DBSCAN_eps0.2_min_samples5,0.95071382556425,0.03650089691499634,False
PCA_10_DBSCAN_eps0.30000000000000004_min_samples5,0.9678527807113594,0.1890213056408454,True
PCA_10_DBSCAN_eps0.4_min_samples5,0.9786252176020697,0.4955511971134571,True
PCA_10_DBSCAN_eps0.5_min_samples5,0.9808582264311919,0.5886836766110919,True
PCA_10_DBSCAN_eps0.6000000000000001_min_samples5,0.9730426869957706,0.3064236317546175,True
PCA_10_DBSCAN_eps0.7000000000000001_min_samples5,0.9588428053080775,0.07950282174802331,True
PCA_10_DBSCAN_eps0.8_min_samples5,0.9796814648323635,0.5386075770543903,True
PCA_10_DBSCAN_eps0.9_min_samples5,0.9790471135699865,0.5125100440881808,True
PCA_10_DBSCAN_eps1.0_min_samples5,0.9792438973112928,0.5205312306682812,True
PCA_10_GMM_n_components2_covariance_typefull_random_state42,0.9758367381945526,0.3925579736784143,True
PCA_10_Agglomerative_n_clusters2_linkageward,0.9748380834174438,0.35978781320296627,True
PCA_10_KMeans_n_clusters2_n_init10_random_state42,0.9776705001777105,0.4584493919799392,True
PCA_10_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.39511134858520425,4.660428236549869e-13,False
PCA_10_GMM_n_components3_covariance_typefull_random_state42,0.983900300966048,0.7234963932125813,True
PCA_10_Agglomerative_n_clusters3_linkageward,0.9510541001688881,0.03769826440314023,False
PCA_10_KMeans_n_clusters3_n_init10_random_state42,0.9461950942493261,0.023857602242346523,False
PCA_10_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.9509134796610328,0.03719860542380113,False
PCA_10_GMM_n_components4_covariance_typefull_random_state42,0.9710022247183216,0.25410748137487243,True
PCA_10_Agglomerative_n_clusters4_linkageward,0.9507940796839075,0.0367797141821112,False
PCA_10_KMeans_n_clusters4_n_init10_random_state42,0.9772488533001603,0.4426571259181848,True
PCA_10_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.9696065121605438,0.22306786489813565,True
PCA_10_GMM_n_components5_covariance_typefull_random_state42,0.9857395589866483,0.8028851945547125,True
PCA_10_Agglomerative_n_clusters5_linkageward,0.9688415630224778,0.20756956384025393,True
PCA_10_KMeans_n_clusters5_n_init10_random_state42,0.9775294318856695,0.4531243068334647,True
PCA_10_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.9793307053480935,0.5240913810199532,True
PCA_10_GMM_n_components6_covariance_typefull_random_state42,0.9650389416873433,0.14446877151313903,True
PCA_10_Agglomerative_n_clusters6_linkageward,0.969349846114413,0.21775221600979744,True
PCA_10_KMeans_n_clusters6_n_init10_random_state42,0.974261593341497,0.3418806655209171,True
PCA_10_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.9845553528584936,0.7523316322384449,True
PCA_10_GMM_n_components7_covariance_typefull_random_state42,0.9622218818108991,0.11015128297388023,True
PCA_10_Agglomerative_n_clusters7_linkageward,0.9716875168344136,0.27072722104745744,True
PCA_10_KMeans_n_clusters7_n_init10_random_state42,0.9777859327111098,0.4628375021964474,True
PCA_10_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.9794335038862676,0.5283241909979536,True
PCA_10_GMM_n_components8_covariance_typefull_random_state42,0.9776578303217093,0.45796943346867863,True
PCA_10_Agglomerative_n_clusters8_linkageward,0.9645732103900386,0.1381480922253265,True
PCA_10_KMeans_n_clusters8_n_init10_random_state42,0.9781480829919892,0.4767813445307326,True
PCA_10_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.9817055088472727,0.6257852721776768,True
PCA_10_GMM_n_components9_covariance_typefull_random_state42,0.9820305417216739,0.6401805370158595,True
PCA_10_Agglomerative_n_clusters9_linkageward,0.9817852901780992,0.629311947019813,True
PCA_10_KMeans_n_clusters9_n_init10_random_state42,0.9787634597264631,0.5010715310073293,True
PCA_10_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.9726078285187882,0.2945498612230837,True
PCA_10_GMM_n_components10_covariance_typefull_random_state42,0.9455532181695123,0.022471520053359072,False
PCA_10_Agglomerative_n_clusters10_linkageward,0.9776600704553923,0.45805426979132285,True
PCA_10_KMeans_n_clusters10_n_init10_random_state42,0.9802604627589097,0.5630003566498121,True
PCA_10_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.9782669922486774,0.48141727819959024,True
KPCA_2_DBSCAN_eps0.1_min_samples5,0.24968593584205634,1.4846601556540044e-14,False
KPCA_2_DBSCAN_eps0.2_min_samples5,1.0,1.0,True
KPCA_2_DBSCAN_eps0.30000000000000004_min_samples5,1.0,1.0,True
KPCA_2_DBSCAN_eps0.4_min_samples5,1.0,1.0,True
KPCA_2_DBSCAN_eps0.5_min_samples5,1.0,1.0,True
KPCA_2_DBSCAN_eps0.6000000000000001_min_samples5,1.0,1.0,True
KPCA_2_DBSCAN_eps0.7000000000000001_min_samples5,1.0,1.0,True
KPCA_2_DBSCAN_eps0.8_min_samples5,1.0,1.0,True
KPCA_2_DBSCAN_eps0.9_min_samples5,1.0,1.0,True
KPCA_2_DBSCAN_eps1.0_min_samples5,1.0,1.0,True
KPCA_2_GMM_n_components2_covariance_typefull_random_state42,0.8944945709328039,0.00031773528535006295,False
KPCA_2_Agglomerative_n_clusters2_linkageward,0.9860980961109028,0.8176052068849928,True
KPCA_2_KMeans_n_clusters2_n_init10_random_state42,0.9827202166847794,0.6709018315619033,True
KPCA_2_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.7890522090296633,4.950528938626592e-07,False
KPCA_2_GMM_n_components3_covariance_typefull_random_state42,0.9764474476050294,0.41368937758288776,True
KPCA_2_Agglomerative_n_clusters3_linkageward,0.9571791305299557,0.06772734619670057,True
KPCA_2_KMeans_n_clusters3_n_init10_random_state42,0.9816229731912218,0.6221419590862876,True
KPCA_2_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.93754203850025,0.010782790453595932,False
KPCA_2_GMM_n_components4_covariance_typefull_random_state42,0.9876138000015124,0.8754367006079137,True
KPCA_2_Agglomerative_n_clusters4_linkageward,0.9306274236579478,0.005836887318461729,False
KPCA_2_KMeans_n_clusters4_n_init10_random_state42,0.9757979514577141,0.3912437825522378,True
KPCA_2_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.9619617083522545,0.10742098510422998,True
KPCA_2_GMM_n_components5_covariance_typefull_random_state42,0.9660925566481304,0.15982043332053852,True
KPCA_2_Agglomerative_n_clusters5_linkageward,0.9806286070395337,0.5787630145986851,True
KPCA_2_KMeans_n_clusters5_n_init10_random_state42,0.9856795849221093,0.8003918744243519,True
KPCA_2_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.9676014161933733,0.18456102148542064,True
KPCA_2_GMM_n_components6_covariance_typefull_random_state42,0.9535990124808497,0.048038924294324034,False
KPCA_2_Agglomerative_n_clusters6_linkageward,0.9768197218378538,0.4269726857976881,True
KPCA_2_KMeans_n_clusters6_n_init10_random_state42,0.979800152778359,0.5435654715327052,True
KPCA_2_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.9734347206130091,0.3174749920521942,True
KPCA_2_GMM_n_components7_covariance_typefull_random_state42,0.9879089561597194,0.8856874452833018,True
KPCA_2_Agglomerative_n_clusters7_linkageward,0.9781431639648411,0.4765901725952055,True
KPCA_2_KMeans_n_clusters7_n_init10_random_state42,0.9818430359009753,0.6318674259448402,True
KPCA_2_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.9574974959848955,0.06983538419463381,True
KPCA_2_GMM_n_components8_covariance_typefull_random_state42,0.9722446647269658,0.28493953186499005,True
KPCA_2_Agglomerative_n_clusters8_linkageward,0.9851166818397423,0.7766112922851918,True
KPCA_2_KMeans_n_clusters8_n_init10_random_state42,0.9836018832457769,0.7102421254817776,True
KPCA_2_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.9612297716936347,0.1000955524825063,True
KPCA_2_GMM_n_components9_covariance_typefull_random_state42,0.9619779201081696,0.10758913333762235,True
KPCA_2_Agglomerative_n_clusters9_linkageward,0.9896161563145338,0.9368087747625065,True
KPCA_2_KMeans_n_clusters9_n_init10_random_state42,0.9802120745097186,0.5609425051006136,True
KPCA_2_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.9824370109919646,0.6582660633871307,True
KPCA_2_GMM_n_components10_covariance_typefull_random_state42,0.9663792626630562,0.16426305876304018,True
KPCA_2_Agglomerative_n_clusters10_linkageward,0.9923543813264447,0.9854216611629996,True
KPCA_2_KMeans_n_clusters10_n_init10_random_state42,0.9796358498929055,0.536708194548653,True
KPCA_2_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.9794227030207318,0.5278786057590332,True
KPCA_3_DBSCAN_eps0.1_min_samples5,0.7141987974222043,1.501646772936617e-08,False
KPCA_3_DBSCAN_eps0.2_min_samples5,0.2536633173279259,1.6204582014236555e-14,False
KPCA_3_DBSCAN_eps0.30000000000000004_min_samples5,1.0,1.0,True
KPCA_3_DBSCAN_eps0.4_min_samples5,1.0,1.0,True
KPCA_3_DBSCAN_eps0.5_min_samples5,1.0,1.0,True
KPCA_3_DBSCAN_eps0.6000000000000001_min_samples5,1.0,1.0,True
KPCA_3_DBSCAN_eps0.7000000000000001_min_samples5,1.0,1.0,True
KPCA_3_DBSCAN_eps0.8_min_samples5,1.0,1.0,True
KPCA_3_DBSCAN_eps0.9_min_samples5,1.0,1.0,True
KPCA_3_DBSCAN_eps1.0_min_samples5,1.0,1.0,True
KPCA_3_GMM_n_components2_covariance_typefull_random_state42,0.935329774486255,0.008842113098596177,False
KPCA_3_Agglomerative_n_clusters2_linkageward,0.9831373680709722,0.6895305933549669,True
KPCA_3_KMeans_n_clusters2_n_init10_random_state42,0.9836944002647671,0.7143569546740488,True
KPCA_3_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.7848329502207128,3.990540119601852e-07,False
KPCA_3_GMM_n_components3_covariance_typefull_random_state42,0.9815648868923458,0.6195811774530631,True
KPCA_3_Agglomerative_n_clusters3_linkageward,0.9895673526054537,0.9355588664748251,True
KPCA_3_KMeans_n_clusters3_n_init10_random_state42,0.98044444000702,0.5708546589057044,True
KPCA_3_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.9552503241678274,0.05626833902324709,True
KPCA_3_GMM_n_components4_covariance_typefull_random_state42,0.9754557356677014,0.37979361919211313,True
KPCA_3_Agglomerative_n_clusters4_linkageward,0.9857595465868709,0.8037142554107213,True
KPCA_3_KMeans_n_clusters4_n_init10_random_state42,0.9747987390643581,0.3585422252263515,True
KPCA_3_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.912182959117967,0.0012445938889092507,False
KPCA_3_GMM_n_components5_covariance_typefull_random_state42,0.9691305506673534,0.21330346632612845,True
KPCA_3_Agglomerative_n_clusters5_linkageward,0.9894106827282203,0.9314577435103888,True
KPCA_3_KMeans_n_clusters5_n_init10_random_state42,0.9375943201235521,0.01083372525003785,False
KPCA_3_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.971758277916679,0.2724970358100359,True
KPCA_3_GMM_n_components6_covariance_typefull_random_state42,0.983433175343379,0.7027281623619428,True
KPCA_3_Agglomerative_n_clusters6_linkageward,0.9698366899072843,0.22793620486113772,True
KPCA_3_KMeans_n_clusters6_n_init10_random_state42,0.9604118777853436,0.09249785547609131,True
KPCA_3_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.9844720236537693,0.7486890270921973,True
KPCA_3_GMM_n_components7_covariance_typefull_random_state42,0.9775460700236791,0.45375020784744047,True
KPCA_3_Agglomerative_n_clusters7_linkageward,0.9707763715328853,0.24883332971155517,True
KPCA_3_KMeans_n_clusters7_n_init10_random_state42,0.9615898792955339,0.10363527320056383,True
KPCA_3_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.9818370428002606,0.6316020989170121,True
KPCA_3_GMM_n_components8_covariance_typefull_random_state42,0.9791954183239877,0.5185487679059679,True
KPCA_3_Agglomerative_n_clusters8_linkageward,0.9746812532754188,0.35484327081111033,True
KPCA_3_KMeans_n_clusters8_n_init10_random_state42,0.9836528037206951,0.7125074494358261,True
KPCA_3_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.9751579880916825,0.37004346048261566,True
KPCA_3_GMM_n_components9_covariance_typefull_random_state42,0.980255280108964,0.5627797888158119,True
KPCA_3_Agglomerative_n_clusters9_linkageward,0.9787245849276911,0.499515520247567,True
KPCA_3_KMeans_n_clusters9_n_init10_random_state42,0.9748451086434337,0.360010584486412,True
KPCA_3_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.943490958376416,0.018558635793421773,False
KPCA_3_GMM_n_components10_covariance_typefull_random_state42,0.9765712695313035,0.41807394668035197,True
KPCA_3_Agglomerative_n_clusters10_linkageward,0.9834283206896319,0.7025117736352162,True
KPCA_3_KMeans_n_clusters10_n_init10_random_state42,0.9685291517197735,0.2015325339655369,True
KPCA_3_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.9687516857374969,0.20581571599037152,True
KPCA_4_DBSCAN_eps0.1_min_samples5,0.7770075614287005,2.693166426104823e-07,False
KPCA_4_DBSCAN_eps0.2_min_samples5,0.8097846337539947,1.4844033568285886e-06,False
KPCA_4_DBSCAN_eps0.30000000000000004_min_samples5,1.0,1.0,True
KPCA_4_DBSCAN_eps0.4_min_samples5,1.0,1.0,True
KPCA_4_DBSCAN_eps0.5_min_samples5,1.0,1.0,True
KPCA_4_DBSCAN_eps0.6000000000000001_min_samples5,1.0,1.0,True
KPCA_4_DBSCAN_eps0.7000000000000001_min_samples5,1.0,1.0,True
KPCA_4_DBSCAN_eps0.8_min_samples5,1.0,1.0,True
KPCA_4_DBSCAN_eps0.9_min_samples5,1.0,1.0,True
KPCA_4_DBSCAN_eps1.0_min_samples5,1.0,1.0,True
KPCA_4_GMM_n_components2_covariance_typefull_random_state42,0.8491481880383757,1.4672121998494522e-05,False
KPCA_4_Agglomerative_n_clusters2_linkageward,0.9808221832666327,0.5871221803810287,True
KPCA_4_KMeans_n_clusters2_n_init10_random_state42,0.9851445658109614,0.7778040113705842,True
KPCA_4_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.775174112510911,2.45910141461718e-07,False
KPCA_4_GMM_n_components3_covariance_typefull_random_state42,0.9871011406559302,0.8567842330339055,True
KPCA_4_Agglomerative_n_clusters3_linkageward,0.9403600053801165,0.013922063487464569,False
KPCA_4_KMeans_n_clusters3_n_init10_random_state42,0.9736999530190764,0.325140540926054,True
KPCA_4_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.926198038353149,0.003978940928237837,False
KPCA_4_GMM_n_components4_covariance_typefull_random_state42,0.9785591921541785,0.49292746497140555,True
KPCA_4_Agglomerative_n_clusters4_linkageward,0.961041525890411,0.09829341306313369,True
KPCA_4_KMeans_n_clusters4_n_init10_random_state42,0.9807401928293632,0.583575941141111,True
KPCA_4_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.9274288254362718,0.004422521198944414,False
KPCA_4_GMM_n_components5_covariance_typefull_random_state42,0.9876490734942711,0.8766812656676852,True
KPCA_4_Agglomerative_n_clusters5_linkageward,0.9468408391709713,0.025341959636301946,False
KPCA_4_KMeans_n_clusters5_n_init10_random_state42,0.9741501274760658,0.33850315540326237,True
KPCA_4_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.9271001788516949,0.004299198992742842,False
KPCA_4_GMM_n_components6_covariance_typefull_random_state42,0.9792658369401612,0.521429771206066,True
KPCA_4_Agglomerative_n_clusters6_linkageward,0.945739211914251,0.02286432052686103,False
KPCA_4_KMeans_n_clusters6_n_init10_random_state42,0.9472328575201312,0.026289592586910968,False
KPCA_4_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.9504654510112216,0.03565174441257374,False
KPCA_4_GMM_n_components7_covariance_typefull_random_state42,0.9840988144364585,0.7322786910857467,True
KPCA_4_Agglomerative_n_clusters7_linkageward,0.9643371094811016,0.1350476574808453,True
KPCA_4_KMeans_n_clusters7_n_init10_random_state42,0.9338440988875105,0.007747391635438312,False
KPCA_4_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.9709648810792735,0.2532285615170174,True
KPCA_4_GMM_n_components8_covariance_typefull_random_state42,0.9644092519227899,0.13598773756125593,True
KPCA_4_Agglomerative_n_clusters8_linkageward,0.9692783159125428,0.21629176848310744,True
KPCA_4_KMeans_n_clusters8_n_init10_random_state42,0.9424560926184198,0.016869638282749323,False
KPCA_4_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.9738677242552308,0.33006856424920533,True
KPCA_4_GMM_n_components9_covariance_typefull_random_state42,0.9578179548067906,0.07202450291986318,True
KPCA_4_Agglomerative_n_clusters9_linkageward,0.9692209175638418,0.21512641025175494,True
KPCA_4_KMeans_n_clusters9_n_init10_random_state42,0.9589114609994619,0.08003097724146141,True
KPCA_4_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.9298169574921484,0.005438498278105078,False
KPCA_4_GMM_n_components10_covariance_typefull_random_state42,0.9644064132448517,0.13595062652311832,True
KPCA_4_Agglomerative_n_clusters10_linkageward,0.9544673071225318,0.05219992655484719,True
KPCA_4_KMeans_n_clusters10_n_init10_random_state42,0.9449238622532136,0.021193669165140837,False
KPCA_4_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.9552426506442341,0.056226935212406536,True
KPCA_5_DBSCAN_eps0.1_min_samples5,0.9403107654462205,0.013859676461080796,False
KPCA_5_DBSCAN_eps0.2_min_samples5,0.21122633273032076,6.478165470456932e-15,False
KPCA_5_DBSCAN_eps0.30000000000000004_min_samples5,1.0,1.0,True
KPCA_5_DBSCAN_eps0.4_min_samples5,1.0,1.0,True
KPCA_5_DBSCAN_eps0.5_min_samples5,1.0,1.0,True
KPCA_5_DBSCAN_eps0.6000000000000001_min_samples5,1.0,1.0,True
KPCA_5_DBSCAN_eps0.7000000000000001_min_samples5,1.0,1.0,True
KPCA_5_DBSCAN_eps0.8_min_samples5,1.0,1.0,True
KPCA_5_DBSCAN_eps0.9_min_samples5,1.0,1.0,True
KPCA_5_DBSCAN_eps1.0_min_samples5,1.0,1.0,True
KPCA_5_GMM_n_components2_covariance_typefull_random_state42,0.9350172610975058,0.008599045442229104,False
KPCA_5_Agglomerative_n_clusters2_linkageward,0.9818654783151927,0.6328612164875651,True
KPCA_5_KMeans_n_clusters2_n_init10_random_state42,0.9843234618791787,0.7421743475233029,True
KPCA_5_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.7837589338986859,3.7789920547025564e-07,False
KPCA_5_GMM_n_components3_covariance_typefull_random_state42,0.9709245915974382,0.2522833672296988,True
KPCA_5_Agglomerative_n_clusters3_linkageward,0.9611753193571065,0.09957089971541416,True
KPCA_5_KMeans_n_clusters3_n_init10_random_state42,0.9816426629394835,0.6230106213139764,True
KPCA_5_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.9781810921893913,0.478065457074109,True
KPCA_5_GMM_n_components4_covariance_typefull_random_state42,0.983279232111925,0.6958626650997597,True
KPCA_5_Agglomerative_n_clusters4_linkageward,0.9372092910054548,0.010464442788523862,False
KPCA_5_KMeans_n_clusters4_n_init10_random_state42,0.9780428978096163,0.4727040300842957,True
KPCA_5_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.6572655655575853,1.5271101394797627e-09,False
KPCA_5_GMM_n_components5_covariance_typefull_random_state42,0.9722608219131753,0.285361239098924,True
KPCA_5_Agglomerative_n_clusters5_linkageward,0.9469632091372845,0.025633897783969975,False
KPCA_5_KMeans_n_clusters5_n_init10_random_state42,0.9811912077691931,0.6031792649476477,True
KPCA_5_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.8746486189781082,7.729366777365466e-05,False
