method,W,p_value,normal
PCA_8_DBSCAN_eps1.0_min_samples5,0.9841398027768857,0.734087857154339,True
PCA_8_GMM_n_components2_covariance_typefull_random_state42,0.6561578633339127,1.4644119868539448e-09,False
PCA_8_Agglomerative_n_clusters2_linkageward,0.9728138035069538,0.3001238891907395,True
PCA_8_KMeans_n_clusters2_n_init10_random_state42,0.9710157044016985,0.25442541026306387,True
PCA_8_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.4215692498050626,9.286590916986707e-13,False
PCA_8_GMM_n_components3_covariance_typefull_random_state42,0.8911953801872438,0.0002491470478832488,False
PCA_8_Agglomerative_n_clusters3_linkageward,0.9594584243871541,0.08436696062124603,True
PCA_8_KMeans_n_clusters3_n_init10_random_state42,0.9774812284154466,0.45131424086897237,True
PCA_8_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.8362051609265887,6.6823309828023065e-06,False
PCA_8_GMM_n_components4_covariance_typefull_random_state42,0.950126594336713,0.03452602889857071,False
PCA_8_Agglomerative_n_clusters4_linkageward,0.9387525543991138,0.01202922817020033,False
PCA_8_KMeans_n_clusters4_n_init10_random_state42,0.9857012567947201,0.8012938195757536,True
PCA_8_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.7119964675377196,1.3674269223461102e-08,False
PCA_8_GMM_n_components5_covariance_typefull_random_state42,0.9639495105358867,0.13010469871715064,True
PCA_8_Agglomerative_n_clusters5_linkageward,0.9712270498422207,0.2594569148570423,True
PCA_8_KMeans_n_clusters5_n_init10_random_state42,0.7787561542022858,2.9383616561359146e-07,False
PCA_8_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.8952101899369012,0.000335097075983413,False
PCA_8_GMM_n_components6_covariance_typefull_random_state42,0.9435849376395277,0.01872051772563117,False
PCA_8_Agglomerative_n_clusters6_linkageward,0.9232760606556356,0.00310333549612011,False
PCA_8_KMeans_n_clusters6_n_init10_random_state42,0.9286282796101225,0.004905172099677429,False
PCA_8_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.9122884009791318,0.0012551773477062005,False
PCA_8_GMM_n_components7_covariance_typefull_random_state42,0.9540575102046099,0.05019195325018889,True
PCA_8_Agglomerative_n_clusters7_linkageward,0.8910904119629293,0.0002472406847698537,False
PCA_8_KMeans_n_clusters7_n_init10_random_state42,0.9422431635292275,0.0165424805371294,False
PCA_8_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.9270964734604878,0.004297829405907496,False
PCA_8_GMM_n_components8_covariance_typefull_random_state42,0.911334106587975,0.0011627516980953526,False
PCA_8_Agglomerative_n_clusters8_linkageward,0.8550158760804751,2.1210044069158755e-05,False
PCA_8_KMeans_n_clusters8_n_init10_random_state42,0.9845291003249481,0.751184981863306,True
PCA_8_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.9081777086588175,0.0009049706198842657,False
PCA_8_GMM_n_components9_covariance_typefull_random_state42,0.9628871162651212,0.11744902926776901,True
PCA_8_Agglomerative_n_clusters9_linkageward,0.9250245711187566,0.0035995183891763998,False
PCA_8_KMeans_n_clusters9_n_init10_random_state42,0.8552865300852103,2.1577752015040893e-05,False
PCA_8_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.9131404005716757,0.0013442643077537764,False
PCA_8_GMM_n_components10_covariance_typefull_random_state42,0.9379986878801859,0.011236295711205393,False
PCA_8_Agglomerative_n_clusters10_linkageward,0.9869951344438727,0.8528022141765357,True
PCA_8_KMeans_n_clusters10_n_init10_random_state42,0.928613473738106,0.004898887429162226,False
PCA_8_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.9132423423396802,0.0013553627736127502,False
PCA_9_DBSCAN_eps0.1_min_samples5,0.9695317638640497,0.221507588770305,True
PCA_9_DBSCAN_eps0.2_min_samples5,0.9636802454249871,0.12677564741319516,True
PCA_9_DBSCAN_eps0.30000000000000004_min_samples5,0.9729795060242208,0.3046734774182293,True
PCA_9_DBSCAN_eps0.4_min_samples5,0.964176642800553,0.1329793585434356,True
PCA_9_DBSCAN_eps0.5_min_samples5,0.9881229491304643,0.8928799453374368,True
PCA_9_DBSCAN_eps0.6000000000000001_min_samples5,0.9881074438613285,0.8923657775572662,True
PCA_9_DBSCAN_eps0.7000000000000001_min_samples5,0.9945303976533242,0.9981080511801732,True
PCA_9_DBSCAN_eps0.8_min_samples5,0.9814699367051457,0.6154013608765518,True
PCA_9_DBSCAN_eps0.9_min_samples5,0.9652532322434859,0.1474706476868909,True
PCA_9_DBSCAN_eps1.0_min_samples5,0.9726505128981258,0.2956975998838509,True
PCA_9_GMM_n_components2_covariance_typefull_random_state42,0.9841548213086978,0.7347503664454493,True
PCA_9_Agglomerative_n_clusters2_linkageward,0.9836561553682445,0.7126565084854823,True
PCA_9_KMeans_n_clusters2_n_init10_random_state42,0.9731595860475346,0.30968436779535424,True
PCA_9_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.556252717218547,4.600917499381061e-11,False
PCA_9_GMM_n_components3_covariance_typefull_random_state42,0.9127615126213899,0.0013038489269459614,False
PCA_9_Agglomerative_n_clusters3_linkageward,0.8049725822638402,1.1435418832639365e-06,False
PCA_9_KMeans_n_clusters3_n_init10_random_state42,0.9871334909141308,0.8579912345534607,True
PCA_9_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.8529002244838588,1.8554284060774552e-05,False
PCA_9_GMM_n_components4_covariance_typefull_random_state42,0.9833708874578582,0.6999511556248103,True
PCA_9_Agglomerative_n_clusters4_linkageward,0.9466779758161447,0.024958763840316242,False
PCA_9_KMeans_n_clusters4_n_init10_random_state42,0.9875750868308057,0.8740648142786428,True
PCA_9_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.8251719986610608,3.510191612955723e-06,False
PCA_9_GMM_n_components5_covariance_typefull_random_state42,0.9522489196150308,0.042233202822829795,False
PCA_9_Agglomerative_n_clusters5_linkageward,0.9702488531702412,0.23689730445305246,True
PCA_9_KMeans_n_clusters5_n_init10_random_state42,0.9372749532551701,0.010526474007318628,False
PCA_9_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.9159210299054288,0.0016845563699214988,False
PCA_9_GMM_n_components6_covariance_typefull_random_state42,0.9278396520987547,0.004581943071957384,False
PCA_9_Agglomerative_n_clusters6_linkageward,0.9904877690201762,0.9568729829586257,True
PCA_9_KMeans_n_clusters6_n_init10_random_state42,0.8495342363302975,1.5028642208022022e-05,False
PCA_9_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.9163974430240749,0.0017514671006379713,False
PCA_9_GMM_n_components7_covariance_typefull_random_state42,0.9008808319427365,0.0005138266097886796,False
PCA_9_Agglomerative_n_clusters7_linkageward,0.9836530682094947,0.712519212361018,True
PCA_9_KMeans_n_clusters7_n_init10_random_state42,0.7367208831483348,4.02075961075296e-08,False
PCA_9_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.8786897654574201,0.0001021268837430313,False
PCA_9_GMM_n_components8_covariance_typefull_random_state42,0.9261104510010487,0.003949215238456044,False
PCA_9_Agglomerative_n_clusters8_linkageward,0.9428783904443654,0.017538624403596825,False
PCA_9_KMeans_n_clusters8_n_init10_random_state42,0.9076125817609267,0.000865582839913242,False
PCA_9_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.9300436620437001,0.005546967919820378,False
PCA_9_GMM_n_components9_covariance_typefull_random_state42,0.9769919485611434,0.4332198800281038,True
PCA_9_Agglomerative_n_clusters9_linkageward,0.8755636880335407,8.229463236560008e-05,False
PCA_9_KMeans_n_clusters9_n_init10_random_state42,0.8902176966022729,0.00023197601994480883,False
PCA_9_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.9128707603148756,0.0013153687806286834,False
PCA_9_GMM_n_components10_covariance_typefull_random_state42,0.9853611116262028,0.7870170147436762,True
PCA_9_Agglomerative_n_clusters10_linkageward,0.9227879499600312,0.0029780994555906157,False
PCA_9_KMeans_n_clusters10_n_init10_random_state42,0.9565485141237587,0.06374048724181564,True
PCA_9_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.8674195278814482,4.7473144619280646e-05,False
PCA_10_DBSCAN_eps0.1_min_samples5,0.9636752645577695,0.1267148610733252,True
PCA_10_DBSCAN_eps0.2_min_samples5,0.9685199686083866,0.20135758574703436,True
PCA_10_DBSCAN_eps0.30000000000000004_min_samples5,0.9934506608695994,0.9939877754257354,True
PCA_10_DBSCAN_eps0.4_min_samples5,0.9795806985768212,0.5344162860528223,True
PCA_10_DBSCAN_eps0.5_min_samples5,0.967711278707078,0.1864980745996547,True
PCA_10_DBSCAN_eps0.6000000000000001_min_samples5,0.9764370795090858,0.4133237651790276,True
PCA_10_DBSCAN_eps0.7000000000000001_min_samples5,0.9836069181065935,0.7104661724140301,True
PCA_10_DBSCAN_eps0.8_min_samples5,0.9885660163622793,0.9070937774656026,True
PCA_10_DBSCAN_eps0.9_min_samples5,0.9798853870187115,0.5471397607356334,True
PCA_10_DBSCAN_eps1.0_min_samples5,0.983056179749256,0.6859053262884607,True
PCA_10_GMM_n_components2_covariance_typefull_random_state42,0.7119337167473989,1.3637928508301697e-08,False
PCA_10_Agglomerative_n_clusters2_linkageward,0.9670277103312029,0.17475175560283696,True
PCA_10_KMeans_n_clusters2_n_init10_random_state42,0.9744727900542831,0.3483554061988264,True
PCA_10_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.6288065547595634,5.344330902843047e-10,False
PCA_10_GMM_n_components3_covariance_typefull_random_state42,0.9163766635375445,0.001748490897458906,False
PCA_10_Agglomerative_n_clusters3_linkageward,0.8632165450800585,3.5979435584778135e-05,False
PCA_10_KMeans_n_clusters3_n_init10_random_state42,0.9653241736323005,0.1484776957354151,True
PCA_10_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.8744824180836377,7.642039014151663e-05,False
PCA_10_GMM_n_components4_covariance_typefull_random_state42,0.9799695812985171,0.5506815712784552,True
PCA_10_Agglomerative_n_clusters4_linkageward,0.8817682200100901,0.00012666056384790363,False
PCA_10_KMeans_n_clusters4_n_init10_random_state42,0.9794523621246286,0.5291026556682187,True
PCA_10_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.796685547458498,7.360262306432208e-07,False
PCA_10_GMM_n_components5_covariance_typefull_random_state42,0.9445689085175049,0.020506560345639763,False
PCA_10_Agglomerative_n_clusters5_linkageward,0.9401851734095985,0.013701871882679096,False
PCA_10_KMeans_n_clusters5_n_init10_random_state42,0.8468623502579993,1.2736378998581387e-05,False
PCA_10_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.8504453762376754,1.5906906793185133e-05,False
PCA_10_GMM_n_components6_covariance_typefull_random_state42,0.8335833861951845,5.722170776554293e-06,False
PCA_10_Agglomerative_n_clusters6_linkageward,0.97255230325115,0.293062593366968,True
PCA_10_KMeans_n_clusters6_n_init10_random_state42,0.8880866845787173,0.00019874122728392394,False
PCA_10_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.8714716909819723,6.228381664832066e-05,False
PCA_10_GMM_n_components7_covariance_typefull_random_state42,0.9103854989231287,0.0010779765232641115,False
PCA_10_Agglomerative_n_clusters7_linkageward,0.9699617199844556,0.23062127957653902,True
PCA_10_KMeans_n_clusters7_n_init10_random_state42,0.7054382898029212,1.037475421856184e-08,False
PCA_10_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.9328604866323416,0.007101695729288462,False
PCA_10_GMM_n_components8_covariance_typefull_random_state42,0.9029866774565227,0.0006038669844417786,False
PCA_10_Agglomerative_n_clusters8_linkageward,0.9553148187806719,0.056617563725969274,True
PCA_10_KMeans_n_clusters8_n_init10_random_state42,0.9006815202051688,0.0005060730269141322,False
PCA_10_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.8741481373649632,7.469541641563262e-05,False
PCA_10_GMM_n_components9_covariance_typefull_random_state42,0.9153681394860366,0.0016102743368178476,False
PCA_10_Agglomerative_n_clusters9_linkageward,0.9676880842718194,0.18608752497257364,True
PCA_10_KMeans_n_clusters9_n_init10_random_state42,0.9181170259717367,0.0020172968486719066,False
PCA_10_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.8472229756215088,1.302288548127739e-05,False
PCA_10_GMM_n_components10_covariance_typefull_random_state42,0.9676745635631769,0.18584859811147084,True
PCA_10_Agglomerative_n_clusters10_linkageward,0.9213826964444516,0.0026464298536585332,False
PCA_10_KMeans_n_clusters10_n_init10_random_state42,0.7547519609219662,9.19602902994567e-08,False
PCA_10_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.8851890851217062,0.00016141014459183619,False
KPCA_2_DBSCAN_eps0.1_min_samples5,0.759822562983927,0.047525793957950924,False
KPCA_2_DBSCAN_eps0.2_min_samples5,,,False
KPCA_2_DBSCAN_eps0.30000000000000004_min_samples5,,,False
KPCA_2_DBSCAN_eps0.4_min_samples5,,,False
KPCA_2_DBSCAN_eps0.5_min_samples5,,,False
KPCA_2_DBSCAN_eps0.6000000000000001_min_samples5,,,False
KPCA_2_DBSCAN_eps0.7000000000000001_min_samples5,,,False
KPCA_2_DBSCAN_eps0.8_min_samples5,,,False
KPCA_2_DBSCAN_eps0.9_min_samples5,,,False
KPCA_2_DBSCAN_eps1.0_min_samples5,,,False
KPCA_2_GMM_n_components2_covariance_typefull_random_state42,0.7031749047745897,9.44029079812411e-09,False
KPCA_2_Agglomerative_n_clusters2_linkageward,0.9750601919169688,0.36688408092135455,True
KPCA_2_KMeans_n_clusters2_n_init10_random_state42,0.7934059081204011,6.200537520575863e-07,False
KPCA_2_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.4074649551550311,6.412861620713721e-13,False
KPCA_2_GMM_n_components3_covariance_typefull_random_state42,0.9861914692455463,0.8213830574099467,True
KPCA_2_Agglomerative_n_clusters3_linkageward,0.7901928544824314,5.249913849675045e-07,False
KPCA_2_KMeans_n_clusters3_n_init10_random_state42,0.9862148045357134,0.8223233959096119,True
KPCA_2_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.44612525769971434,1.7971061524814554e-12,False
KPCA_2_GMM_n_components4_covariance_typefull_random_state42,0.9207681866080406,0.002513858105574953,False
KPCA_2_Agglomerative_n_clusters4_linkageward,0.8304770074403377,4.769793241954373e-06,False
KPCA_2_KMeans_n_clusters4_n_init10_random_state42,0.9418067137851417,0.015892430904018234,False
KPCA_2_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.7695617204408383,1.866811967258316e-07,False
KPCA_2_GMM_n_components5_covariance_typefull_random_state42,0.7550239463247109,9.314153437313587e-08,False
KPCA_2_Agglomerative_n_clusters5_linkageward,0.989778568153728,0.9408729497605882,True
KPCA_2_KMeans_n_clusters5_n_init10_random_state42,0.9730475786181703,0.3065594892471109,True
KPCA_2_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.5546633882569411,4.374084221597256e-11,False
KPCA_2_GMM_n_components6_covariance_typefull_random_state42,0.9685604801489447,0.20213044461619328,True
KPCA_2_Agglomerative_n_clusters6_linkageward,0.9791490716166749,0.5166573872563838,True
KPCA_2_KMeans_n_clusters6_n_init10_random_state42,0.7920368434353049,5.774994339680129e-07,False
KPCA_2_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.9660870393636977,0.1597360843410987,True
KPCA_2_GMM_n_components7_covariance_typefull_random_state42,0.9498476391591876,0.03362690259100792,False
KPCA_2_Agglomerative_n_clusters7_linkageward,0.951154005539879,0.03805745543675644,False
KPCA_2_KMeans_n_clusters7_n_init10_random_state42,0.9744988041987928,0.34915976328582243,True
KPCA_2_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.9407250957683825,0.014393894603462895,False
KPCA_2_GMM_n_components8_covariance_typefull_random_state42,0.9801193268438021,0.5570076335681624,True
KPCA_2_Agglomerative_n_clusters8_linkageward,0.9799416300918558,0.5495045303550091,True
KPCA_2_KMeans_n_clusters8_n_init10_random_state42,0.8873666692732118,0.0001886832654355553,False
KPCA_2_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.8557610644566802,2.2238814666710485e-05,False
KPCA_2_GMM_n_components9_covariance_typefull_random_state42,0.9656195429352287,0.15274268864177937,True
KPCA_2_Agglomerative_n_clusters9_linkageward,0.9607145846777148,0.09524016210342118,True
KPCA_2_KMeans_n_clusters9_n_init10_random_state42,0.9714840911871825,0.2656957526473964,True
KPCA_2_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.9670284367764945,0.1747638569541433,True
KPCA_2_GMM_n_components10_covariance_typefull_random_state42,0.9815103142856382,0.6171778757104431,True
KPCA_2_Agglomerative_n_clusters10_linkageward,0.9846258980105547,0.755408454907061,True
KPCA_2_KMeans_n_clusters10_n_init10_random_state42,0.987388129593841,0.8673534637736553,True
KPCA_2_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.9816255956347156,0.6222576367181853,True
KPCA_3_DBSCAN_eps0.1_min_samples5,0.9744915849727126,0.37486056802667844,True
KPCA_3_DBSCAN_eps0.2_min_samples5,0.8653424716630533,0.28239743399459766,True
KPCA_3_DBSCAN_eps0.30000000000000004_min_samples5,,,False
KPCA_3_DBSCAN_eps0.4_min_samples5,,,False
KPCA_3_DBSCAN_eps0.5_min_samples5,,,False
KPCA_3_DBSCAN_eps0.6000000000000001_min_samples5,,,False
KPCA_3_DBSCAN_eps0.7000000000000001_min_samples5,,,False
KPCA_3_DBSCAN_eps0.8_min_samples5,,,False
KPCA_3_DBSCAN_eps0.9_min_samples5,,,False
KPCA_3_DBSCAN_eps1.0_min_samples5,,,False
KPCA_3_GMM_n_components2_covariance_typefull_random_state42,0.6941436803560087,6.507134679402226e-09,False
KPCA_3_Agglomerative_n_clusters2_linkageward,0.9922288789688285,0.9840889780645098,True
KPCA_3_KMeans_n_clusters2_n_init10_random_state42,0.6725573843696063,2.7495751511948562e-09,False
KPCA_3_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.5249598222168222,1.7381147080173035e-11,False
KPCA_3_GMM_n_components3_covariance_typefull_random_state42,0.9572128786375257,0.0679477136558738,True
KPCA_3_Agglomerative_n_clusters3_linkageward,0.8097393178005747,1.4807347265075725e-06,False
KPCA_3_KMeans_n_clusters3_n_init10_random_state42,0.9798217109316186,0.5444684279173495,True
KPCA_3_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.6653051057407162,2.0758151504000734e-09,False
KPCA_3_GMM_n_components4_covariance_typefull_random_state42,0.8571604489430017,2.431598290103426e-05,False
KPCA_3_Agglomerative_n_clusters4_linkageward,0.9244662553349773,0.003432569711312119,False
KPCA_3_KMeans_n_clusters4_n_init10_random_state42,0.9371553686062257,0.010413788845148089,False
KPCA_3_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.6393732934016761,7.841472440825997e-10,False
KPCA_3_GMM_n_components5_covariance_typefull_random_state42,0.9029254694094556,0.0006010267857334307,False
KPCA_3_Agglomerative_n_clusters5_linkageward,0.959930583525437,0.08829961991398762,True
KPCA_3_KMeans_n_clusters5_n_init10_random_state42,0.9754089461016562,0.3782483495859283,True
KPCA_3_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.7553452008429895,9.45573811484197e-08,False
KPCA_3_GMM_n_components6_covariance_typefull_random_state42,0.9647313202538892,0.14026307798648338,True
KPCA_3_Agglomerative_n_clusters6_linkageward,0.9886501128875836,0.9096841157751075,True
KPCA_3_KMeans_n_clusters6_n_init10_random_state42,0.9699914635437905,0.2312642813015224,True
KPCA_3_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.7480566497804333,6.734893286409659e-08,False
KPCA_3_GMM_n_components7_covariance_typefull_random_state42,0.9580209254767873,0.07344686514140364,True
KPCA_3_Agglomerative_n_clusters7_linkageward,0.990611218364007,0.9593642728438725,True
KPCA_3_KMeans_n_clusters7_n_init10_random_state42,0.9910607365039544,0.9676979476421718,True
KPCA_3_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.7205014803955208,1.9681277393260313e-08,False
KPCA_3_GMM_n_components8_covariance_typefull_random_state42,0.9798412848349835,0.545288911525168,True
KPCA_3_Agglomerative_n_clusters8_linkageward,0.9786410075014885,0.49617989290287945,True
KPCA_3_KMeans_n_clusters8_n_init10_random_state42,0.9671840308009468,0.17737426519494395,True
KPCA_3_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.9576236080685319,0.07068871941198024,True
KPCA_3_GMM_n_components9_covariance_typefull_random_state42,0.9259660986915803,0.0039007340238092388,False
KPCA_3_Agglomerative_n_clusters9_linkageward,0.9815791535795014,0.6202098777997069,True
KPCA_3_KMeans_n_clusters9_n_init10_random_state42,0.9369985659607342,0.010267946154477054,False
KPCA_3_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.9527279114650294,0.04420563333428215,False
KPCA_3_GMM_n_components10_covariance_typefull_random_state42,0.9868066258882529,0.8456221842027518,True
KPCA_3_Agglomerative_n_clusters10_linkageward,0.9659055483811249,0.156985202583534,True
KPCA_3_KMeans_n_clusters10_n_init10_random_state42,0.9737912890231192,0.3278157602079885,True
KPCA_3_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.9700656612419644,0.23287544663236429,True
KPCA_4_DBSCAN_eps0.1_min_samples5,0.9681694869841283,0.19478587397986388,True
KPCA_4_DBSCAN_eps0.2_min_samples5,0.95208687188251,0.24080793984536203,True
KPCA_4_DBSCAN_eps0.30000000000000004_min_samples5,,,False
KPCA_4_DBSCAN_eps0.4_min_samples5,,,False
KPCA_4_DBSCAN_eps0.5_min_samples5,,,False
KPCA_4_DBSCAN_eps0.6000000000000001_min_samples5,,,False
KPCA_4_DBSCAN_eps0.7000000000000001_min_samples5,,,False
KPCA_4_DBSCAN_eps0.8_min_samples5,,,False
KPCA_4_DBSCAN_eps0.9_min_samples5,,,False
KPCA_4_DBSCAN_eps1.0_min_samples5,,,False
KPCA_4_GMM_n_components2_covariance_typefull_random_state42,0.6865527063810872,4.78551787440025e-09,False
KPCA_4_Agglomerative_n_clusters2_linkageward,0.9940790519019518,0.9967998834731538,True
KPCA_4_KMeans_n_clusters2_n_init10_random_state42,0.9904840424794044,0.9567964187464832,True
KPCA_4_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.6115258481128549,2.899239448028178e-10,False
KPCA_4_GMM_n_components3_covariance_typefull_random_state42,0.9514233259684352,0.03904343401772149,False
KPCA_4_Agglomerative_n_clusters3_linkageward,0.9681111751594615,0.19371222640666788,True
KPCA_4_KMeans_n_clusters3_n_init10_random_state42,0.9664860158234583,0.16594734525290297,True
KPCA_4_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.45592198572075393,2.3521512755167138e-12,False
KPCA_4_GMM_n_components4_covariance_typefull_random_state42,0.8197612098099485,2.58126632850996e-06,False
KPCA_4_Agglomerative_n_clusters4_linkageward,0.9801942494327553,0.5601852922164599,True
KPCA_4_KMeans_n_clusters4_n_init10_random_state42,0.9832169768252924,0.6930844049214919,True
KPCA_4_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.7676404719340527,1.700356150180887e-07,False
KPCA_4_GMM_n_components5_covariance_typefull_random_state42,0.9680277401719601,0.19218568338478034,True
KPCA_4_Agglomerative_n_clusters5_linkageward,0.9808692831919821,0.5891629968195797,True
KPCA_4_KMeans_n_clusters5_n_init10_random_state42,0.9740781654677159,0.33633719862838146,True
KPCA_4_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.7240615392237291,2.2969895000977065e-08,False
KPCA_4_GMM_n_components6_covariance_typefull_random_state42,0.9557717305789434,0.05915584725266072,True
KPCA_4_Agglomerative_n_clusters6_linkageward,0.969848136763436,0.22818083528299427,True
KPCA_4_KMeans_n_clusters6_n_init10_random_state42,0.9827733701687239,0.673275135841098,True
KPCA_4_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.8698997467395743,5.602837851715416e-05,False
KPCA_4_GMM_n_components7_covariance_typefull_random_state42,0.9544922560191685,0.05232479867248538,True
KPCA_4_Agglomerative_n_clusters7_linkageward,0.9216182202400353,0.002699178761732853,False
KPCA_4_KMeans_n_clusters7_n_init10_random_state42,0.9732578730113735,0.312448675113747,True
KPCA_4_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.8928612403967959,0.0002815757526459815,False
KPCA_4_GMM_n_components8_covariance_typefull_random_state42,0.9563916168211553,0.06278616840178478,True
KPCA_4_Agglomerative_n_clusters8_linkageward,0.9848457767021866,0.7649540623197226,True
KPCA_4_KMeans_n_clusters8_n_init10_random_state42,0.926843791019622,0.004205508811091768,False
KPCA_4_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.7645739946087733,1.4662998309710304e-07,False
KPCA_4_GMM_n_components9_covariance_typefull_random_state42,0.9635804730277113,0.12556347129805193,True
KPCA_4_Agglomerative_n_clusters9_linkageward,0.9811278680817029,0.6004126067488775,True
KPCA_4_KMeans_n_clusters9_n_init10_random_state42,0.9878214339432755,0.8826869614362218,True
KPCA_4_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.7870046428287316,4.457390359996077e-07,False
KPCA_4_GMM_n_components10_covariance_typefull_random_state42,0.9779804371455223,0.47029340585626506,True
KPCA_4_Agglomerative_n_clusters10_linkageward,0.9503044498067427,0.035112228742080275,False
KPCA_4_KMeans_n_clusters10_n_init10_random_state42,0.9882951167395884,0.8985141982403765,True
KPCA_4_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.948073601965884,0.028448057681411187,False
KPCA_5_DBSCAN_eps0.1_min_samples5,0.985675429233343,0.8002187971686426,True
KPCA_5_DBSCAN_eps0.2_min_samples5,0.5767507471865273,3.835730394576051e-09,False
KPCA_5_DBSCAN_eps0.30000000000000004_min_samples5,,,False
KPCA_5_DBSCAN_eps0.4_min_samples5,,,False
KPCA_5_DBSCAN_eps0.5_min_samples5,,,False
KPCA_5_DBSCAN_eps0.6000000000000001_min_samples5,,,False
KPCA_5_DBSCAN_eps0.7000000000000001_min_samples5,,,False
KPCA_5_DBSCAN_eps0.8_min_samples5,,,False
KPCA_5_DBSCAN_eps0.9_min_samples5,,,False
KPCA_5_DBSCAN_eps1.0_min_samples5,,,False
KPCA_5_GMM_n_components2_covariance_typefull_random_state42,0.6968342200968094,7.2645156123001305e-09,False
KPCA_5_Agglomerative_n_clusters2_linkageward,0.9620473234868796,0.1083119444520876,True
KPCA_5_KMeans_n_clusters2_n_init10_random_state42,0.9094522898099008,0.0010009283949235055,False
KPCA_5_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.4521953252838543,2.122396993025229e-12,False
KPCA_5_GMM_n_components3_covariance_typefull_random_state42,0.701945453698878,8.970210194448537e-09,False
KPCA_5_Agglomerative_n_clusters3_linkageward,0.9441511095237237,0.01972742824545161,False
KPCA_5_KMeans_n_clusters3_n_init10_random_state42,0.9467310373020252,0.025082944926547536,False
KPCA_5_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.4979947729629868,7.77962204863046e-12,False
KPCA_5_GMM_n_components4_covariance_typefull_random_state42,0.8754509009344423,8.166015842386069e-05,False
KPCA_5_Agglomerative_n_clusters4_linkageward,0.9558040605334236,0.059339789476856225,True
KPCA_5_KMeans_n_clusters4_n_init10_random_state42,0.9336225132218002,0.007596734097272849,False
KPCA_5_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.8352245537119023,6.3046601377332625e-06,False
KPCA_5_GMM_n_components5_covariance_typefull_random_state42,0.894325745217093,0.0003137797637558887,False
KPCA_5_Agglomerative_n_clusters5_linkageward,0.9910261441029217,0.967097604250569,True
KPCA_5_KMeans_n_clusters5_n_init10_random_state42,0.9515604208492913,0.03955541391486684,False
